,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,lat,lon 
279,2016012500100393,2016년 1월 25일 18시,월요일,경기도 오산시 금암동,중상사고,0,1,1,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,중상,,,,,37.16985488907958,127.05270998272498
280,2016020300100130,2016년 2월 3일 08시,수요일,경기도 오산시 부산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,남,9세,경상,37.15462124895157,127.0777711181789
281,2016020600100525,2016년 2월 6일 21시,토요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,여,20세,상해없음,보행자,남,5세,경상,37.17490533731205,127.05064438979477
282,2016021000100301,2016년 2월 10일 18시,수요일,경기도 오산시 청학동,중상사고,0,1,0,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,남,12세,중상,37.15010565074946,127.06154195502596
283,2016022300100138,2016년 2월 23일 09시,화요일,경기도 오산시 내삼미동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 습기,맑음,교차로 - 교차로부근,승용,여,30세,기타불명,승용,여,33세,경상,37.17614981289923,127.06227185253303
284,2016030500100404,2016년 3월 5일 17시,토요일,경기도 오산시 오산동,중상사고,0,3,3,1,차대차 - 정면충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,승용,남,32세,경상,승용,남,34세,중상,37.15591881783255,127.07268228599204
285,2016030500100534,2016년 3월 5일 20시,토요일,경기도 오산시 궐동,중상사고,0,1,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,44세,기타불명,승용,남,43세,경상,37.16025838530748,127.05441462367973
286,2016031600100350,2016년 3월 16일 16시,수요일,경기도 오산시 누읍동,중상사고,0,1,0,3,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,31세,부상신고,승용,남,52세,중상,37.142045329466626,127.05478653948266
287,2016040900100606,2016년 4월 9일 21시,토요일,경기도 오산시 내삼미동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,여,46세,경상,37.175161899797835,127.06095773902506
288,2016041800100435,2016년 4월 18일 17시,월요일,경기도 오산시 내삼미동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,화물,남,43세,상해없음,승용,여,29세,경상,37.17807931920845,127.0575614933986
289,2016041800100607,2016년 4월 18일 21시,월요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,6세,경상,37.15965090224943,127.06053753595738
290,2016042400100228,2016년 4월 24일 13시,일요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,7세,중상,37.136593128902014,127.08192225779602
291,2016043000100510,2016년 4월 30일 18시,토요일,경기도 오산시 청학동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,기타불명,기타불명,기타불명,기타불명,보행자,남,6세,경상,37.153152767682904,127.0637247142701
292,2016051200100364,2016년 5월 12일 15시,목요일,경기도 오산시 양산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,보행자,여,7세,중상,37.193875675057804,127.03454894047017
293,2016052400100408,2016년 5월 24일 16시,화요일,경기도 오산시 외삼미동,중상사고,0,3,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,중상,승용,여,41세,중상,37.1894098489231,127.05888107452712
294,2016052700100426,2016년 5월 27일 17시,금요일,경기도 오산시 궐동,경상사고,0,0,2,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,승용,여,42세,상해없음,37.159274488341396,127.06113670812904
295,2016053100100494,2016년 5월 31일 19시,화요일,경기도 오산시 가수동,경상사고,0,0,1,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,승용,여,37세,경상,37.14990684605114,127.06143022995504
296,2016060400100265,2016년 6월 4일 12시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,건설기계,남,40세,상해없음,승용,여,36세,상해없음,37.155992218309414,127.07302004175462
297,2016060400100441,2016년 6월 4일 16시,토요일,경기도 오산시 궐동,중상사고,0,2,2,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,승용,여,62세,중상,37.1613873894446,127.05721544532497
298,2016060600100006,2016년 6월 6일 00시,월요일,경기도 오산시 오산동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,승용,남,37세,경상,37.15486559016767,127.06835961895644
299,2016061400100174,2016년 6월 14일 10시,화요일,경기도 오산시 세교동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,보행자,여,2세,경상,37.176853391109965,127.05303576514507
300,2016062100100422,2016년 6월 21일 17시,화요일,경기도 오산시 수청동,중상사고,0,1,3,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,농기계,남,76세,중상,승용,남,37세,경상,37.15808434949092,127.06588731418316
301,2016062100100501,2016년 6월 21일 19시,화요일,경기도 오산시 가수동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,54세,기타불명,보행자,남,7세,부상신고,37.145287716856714,127.04921520419887
302,2016062600100391,2016년 6월 26일 19시,일요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,52세,상해없음,승용,남,35세,경상,37.14024743504392,127.08503795681693
303,2016062700100133,2016년 6월 27일 09시,월요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,52세,상해없음,보행자,여,4세,중상,37.14128141222713,127.07199629283865
304,2016062900100080,2016년 6월 29일 07시,수요일,경기도 오산시 고현동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,50세,기타불명,승용,여,38세,경상,37.1326118973953,127.0856021445374
305,2016071500100612,2016년 7월 15일 21시,금요일,경기도 오산시 고현동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,81세,기타불명,승용,여,41세,경상,37.134639019960616,127.08264102225849
306,2016072100100468,2016년 7월 21일 18시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,28세,상해없음,자전거,남,12세,중상,37.13875895204997,127.07021665135984
307,2016072800100534,2016년 7월 28일 21시,목요일,경기도 오산시 원동,중상사고,0,1,4,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,28세,경상,37.14352776109392,127.08450471317532
308,2016080800100423,2016년 8월 8일 17시,월요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,보행자,남,4세,중상,37.134032963318425,127.06755752933284
309,2016080800100454,2016년 8월 8일 18시,월요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,61세,상해없음,자전거,남,7세,경상,37.14848791075588,127.0653023591729
310,2016081100100257,2016년 8월 11일 13시,목요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 기타,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,자전거,남,6세,경상,37.13820652900559,127.0719882513313
311,2016081300100522,2016년 8월 13일 19시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,보행자,남,6세,경상,37.149934111924814,127.07582079248888
312,2016081400100357,2016년 8월 14일 18시,일요일,경기도 오산시 내삼미동,경상사고,0,0,4,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,18세,경상,화물,남,41세,경상,37.17263437167946,127.06731650259961
313,2016081500100374,2016년 8월 15일 19시,월요일,경기도 오산시 오산동,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,22세,상해없음,보행자,남,5세,부상신고,37.149102305858946,127.0656262059313
314,2016082600100605,2016년 8월 26일 19시,금요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,64세,상해없음,보행자,남,6세,경상,37.1488922941785,127.07451845158066
315,2016091300100350,2016년 9월 13일 14시,화요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,50세,상해없음,자전거,남,12세,중상,37.1604160929663,127.06491809242401
316,2016091400100251,2016년 9월 14일 13시,수요일,경기도 오산시 원동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,41세,경상,37.12008987339951,127.10687048960558
317,2016092500100288,2016년 9월 25일 15시,일요일,경기도 오산시 세교동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,5세,중상,37.17984541570215,127.05032645369104
318,2016092600100383,2016년 9월 26일 16시,월요일,경기도 오산시 내삼미동,중상사고,0,2,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,63세,상해없음,승용,여,31세,중상,37.17594942157231,127.0640990509541
319,2016092600100384,2016년 9월 26일 16시,월요일,경기도 오산시 원동,중상사고,0,1,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,승합,남,53세,중상,37.13699430005698,127.07821348622352
320,2016100100100299,2016년 10월 1일 13시,토요일,경기도 오산시 세교동,중상사고,0,2,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로부근,승용,여,31세,경상,승용,여,32세,중상,37.19463992651006,127.04292272989531
321,2016100200100368,2016년 10월 2일 18시,일요일,경기도 오산시 원동,중상사고,0,2,6,0,차대차 - 정면충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,화물,남,54세,상해없음,화물,남,66세,경상,37.13592935082251,127.0731031534561
322,2016100400100378,2016년 10월 4일 15시,화요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,여,37세,상해없음,보행자,여,8세,중상,37.15698289182937,127.07511163244293
323,2016100800100258,2016년 10월 8일 09시,토요일,경기도 오산시 수청동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,62세,상해없음,승합,남,49세,상해없음,37.16558387262539,127.06517494245806
324,2016101500100493,2016년 10월 15일 18시,토요일,경기도 오산시 세교동,경상사고,0,0,3,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,승용,남,41세,경상,37.181620119663876,127.04310232674982
325,2016102100100620,2016년 10월 21일 20시,금요일,경기도 오산시 내삼미동,경상사고,0,0,5,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,33세,경상,37.177890008811914,127.05757370128012
326,2016102600100419,2016년 10월 26일 16시,수요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,자전거,남,9세,경상,37.17751318991254,127.0465729548676
327,2016111400100432,2016년 11월 14일 17시,월요일,경기도 오산시 세교동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,승용,여,56세,상해없음,자전거,남,7세,경상,37.18320781592365,127.04103104893677
328,2016111600100357,2016년 11월 16일 14시,수요일,경기도 오산시 수청동,경상사고,0,0,2,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,건설기계,남,44세,상해없음,승용,남,39세,상해없음,37.159771960308206,127.07828815124951
