사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6467857,2018074,46870250  ,46870001  ,전라남도 영광군1,전라남도 영광군 영광읍(터미널사거리 인근),12,19,0,7,12,0,126.5010858,35.27608415,"{""type"":""Polygon"",""coordinates"":[[[126.50243327,35.27608415],[126.50240738,35.27586954],[126.5023307,35.27566318],[126.50220618,35.27547299],[126.5020386,35.2753063],[126.50183441,35.27516949],[126.50160145,35.27506783],[126.50134867,35.27500523],[126.50108579,35.27498409],[126.50082291,35.27500523],[126.50057014,35.27506783],[126.50033718,35.27516949],[126.50013299,35.2753063],[126.49996541,35.27547299],[126.49984089,35.27566318],[126.49976421,35.27586954],[126.49973832,35.27608415],[126.49976421,35.27629876],[126.49984089,35.27650512],[126.49996541,35.2766953],[126.50013299,35.276862],[126.50033718,35.2769988],[126.50057014,35.27710046],[126.50082291,35.27716305],[126.50108579,35.27718419],[126.50134867,35.27716305],[126.50160145,35.27710046],[126.50183441,35.2769988],[126.5020386,35.276862],[126.50220618,35.2766953],[126.5023307,35.27650512],[126.50240738,35.27629876],[126.50243327,35.27608415]]]}"
6467858,2018074,46870370  ,46870002  ,전라남도 영광군2,전라남도 영광군 법성면(속성변경점 인근),7,10,0,4,6,0,126.4515911,35.35582312,"{""type"":""Polygon"",""coordinates"":[[[126.45293862,35.35582312],[126.45291272,35.35560872],[126.45283605,35.35540256],[126.45271153,35.35521256],[126.45254395,35.35504603],[126.45233976,35.35490936],[126.4521068,35.3548078],[126.45185402,35.35474526],[126.45159114,35.35472415],[126.45132826,35.35474526],[126.45107549,35.3548078],[126.45084253,35.35490936],[126.45063834,35.35504603],[126.45047076,35.35521256],[126.45034624,35.35540256],[126.45026956,35.35560872],[126.45024367,35.35582312],[126.45026956,35.35603752],[126.45034624,35.35624367],[126.45047076,35.35643367],[126.45063834,35.3566002],[126.45084253,35.35673687],[126.45107549,35.35683842],[126.45132826,35.35690096],[126.45159114,35.35692208],[126.45185402,35.35690096],[126.4521068,35.35683842],[126.45233976,35.35673687],[126.45254395,35.3566002],[126.45271153,35.35643367],[126.45283605,35.35624367],[126.45291272,35.35603752],[126.45293862,35.35582312]]]}"
6467859,2018074,46870250  ,46870003  ,전라남도 영광군3,전라남도 영광군 영광읍(열림어린이집앞 인근),6,7,0,2,5,0,126.5069394,35.27647024,"{""type"":""Polygon"",""coordinates"":[[[126.50828686,35.27647024],[126.50826097,35.27625564],[126.50818429,35.27604927],[126.50805977,35.27585909],[126.50789219,35.27569239],[126.507688,35.27555559],[126.50745504,35.27545393],[126.50720227,35.27539133],[126.50693939,35.27537019],[126.50667651,35.27539133],[126.50642373,35.27545393],[126.50619077,35.27555559],[126.50598658,35.27569239],[126.505819,35.27585909],[126.50569448,35.27604927],[126.50561781,35.27625564],[126.50559191,35.27647024],[126.50561781,35.27668485],[126.50569448,35.27689121],[126.505819,35.27708139],[126.50598658,35.27724809],[126.50619077,35.27738489],[126.50642373,35.27748654],[126.50667651,35.27754914],[126.50693939,35.27757028],[126.50720227,35.27754914],[126.50745504,35.27748654],[126.507688,35.27738489],[126.50789219,35.27724809],[126.50805977,35.27708139],[126.50818429,35.27689121],[126.50826097,35.27668485],[126.50828686,35.27647024]]]}"
6467860,2018074,46880250  ,46880001  ,전라남도 장성군1,전라남도 장성군 장성읍(수미약국앞 인근),8,9,0,0,9,0,126.7828897,35.30088105,"{""type"":""Polygon"",""coordinates"":[[[126.78423717,35.30088105],[126.78421128,35.30066651],[126.7841346,35.30046021],[126.78401008,35.30027009],[126.78384251,35.30010344],[126.78363832,35.29996667],[126.78340536,35.29986505],[126.78315258,35.29980247],[126.7828897,35.29978134],[126.78262682,35.29980247],[126.78237404,35.29986505],[126.78214108,35.29996667],[126.78193689,35.30010344],[126.78176932,35.30027009],[126.7816448,35.30046021],[126.78156812,35.30066651],[126.78154223,35.30088105],[126.78156812,35.3010956],[126.7816448,35.30130189],[126.78176932,35.30149202],[126.78193689,35.30165866],[126.78214108,35.30179543],[126.78237404,35.30189705],[126.78262682,35.30195963],[126.7828897,35.30198076],[126.78315258,35.30195963],[126.78340536,35.30189705],[126.78363832,35.30179543],[126.78384251,35.30165866],[126.78401008,35.30149202],[126.7841346,35.30130189],[126.78421128,35.3010956],[126.78423717,35.30088105]]]}"
6467861,2018074,46880250  ,46880002  ,전라남도 장성군2,전라남도 장성군 장성읍(오일뱅크앞 인근),6,9,0,1,8,0,126.7868793,35.28745856,"{""type"":""Polygon"",""coordinates"":[[[126.78822674,35.28745856],[126.78820084,35.28724398],[126.78812416,35.28703764],[126.78799964,35.28684749],[126.78783207,35.28668081],[126.78762788,35.28654402],[126.78739492,35.28644238],[126.78714214,35.28637979],[126.78687926,35.28635866],[126.78661638,35.28637979],[126.78636361,35.28644238],[126.78613065,35.28654402],[126.78592645,35.28668081],[126.78575888,35.28684749],[126.78563436,35.28703764],[126.78555768,35.28724398],[126.78553179,35.28745856],[126.78555768,35.28767314],[126.78563436,35.28787947],[126.78575888,35.28806962],[126.78592645,35.2882363],[126.78613065,35.28837308],[126.78636361,35.28847472],[126.78661638,35.28853731],[126.78687926,35.28855844],[126.78714214,35.28853731],[126.78739492,35.28847472],[126.78762788,35.28837308],[126.78783207,35.2882363],[126.78799964,35.28806962],[126.78812416,35.28787947],[126.78820084,35.28767314],[126.78822674,35.28745856]]]}"
6467862,2018074,46880320  ,46880003  ,전라남도 장성군3,전라남도 장성군 남면(남면삼거리 인근),5,7,0,2,3,2,126.8135635,35.24851537,"{""type"":""Polygon"",""coordinates"":[[[126.81491102,35.24851537],[126.81488512,35.24830069],[126.81480845,35.24809425],[126.81468393,35.247904],[126.81451635,35.24773725],[126.81431216,35.2476004],[126.8140792,35.24749871],[126.81382642,35.24743608],[126.81356354,35.24741494],[126.81330066,35.24743608],[126.81304789,35.24749871],[126.81281493,35.2476004],[126.81261074,35.24773725],[126.81244316,35.247904],[126.81231864,35.24809425],[126.81224196,35.24830069],[126.81221607,35.24851537],[126.81224196,35.24873005],[126.81231864,35.24893648],[126.81244316,35.24912673],[126.81261074,35.24929348],[126.81281493,35.24943033],[126.81304789,35.24953202],[126.81330066,35.24959464],[126.81356354,35.24961578],[126.81382642,35.24959464],[126.8140792,35.24953202],[126.81431216,35.24943033],[126.81451635,35.24929348],[126.81468393,35.24912673],[126.81480845,35.24893648],[126.81488512,35.24873005],[126.81491102,35.24851537]]]}"
6467863,2018074,46890250  ,46890001  ,전라남도 완도군1,전라남도 완도군 완도읍(동화전앞1 인근),10,10,0,3,7,0,126.7468913,34.31884502,"{""type"":""Polygon"",""coordinates"":[[[126.74823874,34.31884502],[126.74821284,34.31862791],[126.74813617,34.31841914],[126.74801165,34.31822673],[126.74784407,34.31805808],[126.74763988,34.31791968],[126.74740692,34.31781684],[126.74715414,34.31775351],[126.74689126,34.31773212],[126.74662838,34.31775351],[126.74637561,34.31781684],[126.74614265,34.31791968],[126.74593846,34.31805808],[126.74577088,34.31822673],[126.74564636,34.31841914],[126.74556968,34.31862791],[126.74554379,34.31884502],[126.74556968,34.31906214],[126.74564636,34.31927091],[126.74577088,34.31946331],[126.74593846,34.31963196],[126.74614265,34.31977036],[126.74637561,34.3198732],[126.74662838,34.31993653],[126.74689126,34.31995791],[126.74715414,34.31993653],[126.74740692,34.3198732],[126.74763988,34.31977036],[126.74784407,34.31963196],[126.74801165,34.31946331],[126.74813617,34.31927091],[126.74821284,34.31906214],[126.74823874,34.31884502]]]}"
6467864,2018074,46890250  ,46890002  ,전라남도 완도군2,전라남도 완도군 완도읍(은성오피스텔앞1 인근),6,14,0,1,13,0,126.7570102,34.31413124,"{""type"":""Polygon"",""coordinates"":[[[126.7583577,34.31413124],[126.75833181,34.31391411],[126.75825513,34.31370533],[126.75813061,34.31351291],[126.75796304,34.31334426],[126.75775885,34.31320584],[126.75752589,34.313103],[126.75727311,34.31303966],[126.75701023,34.31301828],[126.75674735,34.31303966],[126.75649457,34.313103],[126.75626161,34.31320584],[126.75605742,34.31334426],[126.75588985,34.31351291],[126.75576533,34.31370533],[126.75568865,34.31391411],[126.75566276,34.31413124],[126.75568865,34.31434837],[126.75576533,34.31455715],[126.75588985,34.31474956],[126.75605742,34.31491822],[126.75626161,34.31505663],[126.75649457,34.31515947],[126.75674735,34.31522281],[126.75701023,34.31524419],[126.75727311,34.31522281],[126.75752589,34.31515947],[126.75775885,34.31505663],[126.75796304,34.31491822],[126.75813061,34.31474956],[126.75825513,34.31455715],[126.75833181,34.31434837],[126.7583577,34.31413124]]]}"
6467865,2018074,46890250  ,46890003  ,전라남도 완도군3,전라남도 완도군 완도읍(노두리전앞 인근),3,6,0,0,6,0,126.7499792,34.31619474,"{""type"":""Polygon"",""coordinates"":[[[126.75132664,34.31619474],[126.75130075,34.31597762],[126.75122407,34.31576884],[126.75109955,34.31557643],[126.75093198,34.31540778],[126.75072778,34.31526937],[126.75049482,34.31516652],[126.75024205,34.31510319],[126.74997917,34.3150818],[126.74971629,34.31510319],[126.74946351,34.31516652],[126.74923055,34.31526937],[126.74902636,34.31540778],[126.74885879,34.31557643],[126.74873427,34.31576884],[126.74865759,34.31597762],[126.7486317,34.31619474],[126.74865759,34.31641186],[126.74873427,34.31662064],[126.74885879,34.31681305],[126.74902636,34.3169817],[126.74923055,34.3171201],[126.74946351,34.31722295],[126.74971629,34.31728628],[126.74997917,34.31730767],[126.75024205,34.31728628],[126.75049482,34.31722295],[126.75072778,34.3171201],[126.75093198,34.3169817],[126.75109955,34.31681305],[126.75122407,34.31662064],[126.75130075,34.31641186],[126.75132664,34.31619474]]]}"
6467866,2018074,46900250  ,46900001  ,전라남도 진도군1,전라남도 진도군 진도읍(SK텔레콤4 인근),5,5,0,2,2,1,126.263694,34.48102619,"{""type"":""Polygon"",""coordinates"":[[[126.26504152,34.48102619],[126.26501563,34.48080949],[126.26493895,34.48060112],[126.26481443,34.48040909],[126.26464685,34.48024077],[126.26444266,34.48010263],[126.2642097,34.47999999],[126.26395693,34.47993678],[126.26369405,34.47991544],[126.26343117,34.47993678],[126.26317839,34.47999999],[126.26294543,34.48010263],[126.26274124,34.48024077],[126.26257366,34.48040909],[126.26244914,34.48060112],[126.26237246,34.48080949],[126.26234657,34.48102619],[126.26237246,34.48124288],[126.26244914,34.48145125],[126.26257366,34.48164328],[126.26274124,34.48181159],[126.26294543,34.48194973],[126.26317839,34.48205237],[126.26343117,34.48211558],[126.26369405,34.48213692],[126.26395693,34.48211558],[126.2642097,34.48205237],[126.26444266,34.48194973],[126.26464685,34.48181159],[126.26481443,34.48164328],[126.26493895,34.48145125],[126.26501563,34.48124288],[126.26504152,34.48102619]]]}"
6467867,2018074,46900250  ,46900002  ,전라남도 진도군2,전라남도 진도군 진도읍(남동교차로 인근),3,5,0,1,4,0,126.2638312,34.47810006,"{""type"":""Polygon"",""coordinates"":[[[126.26517862,34.47810006],[126.26515273,34.47788336],[126.26507605,34.47767498],[126.26495153,34.47748294],[126.26478396,34.47731462],[126.26457977,34.47717648],[126.26434681,34.47707383],[126.26409403,34.47701062],[126.26383115,34.47698927],[126.26356827,34.47701062],[126.2633155,34.47707383],[126.26308254,34.47717648],[126.26287834,34.47731462],[126.26271077,34.47748294],[126.26258625,34.47767498],[126.26250957,34.47788336],[126.26248368,34.47810006],[126.26250957,34.47831676],[126.26258625,34.47852514],[126.26271077,34.47871717],[126.26287834,34.4788855],[126.26308254,34.47902363],[126.2633155,34.47912628],[126.26356827,34.47918949],[126.26383115,34.47921083],[126.26409403,34.47918949],[126.26434681,34.47912628],[126.26457977,34.47902363],[126.26478396,34.4788855],[126.26495153,34.47871717],[126.26507605,34.47852514],[126.26515273,34.47831676],[126.26517862,34.47810006]]]}"
6467868,2018074,46900350  ,46900003  ,전라남도 진도군3,전라남도 진도군 지산면(인지리2 인근),3,3,0,2,1,0,126.1752762,34.42097768,"{""type"":""Polygon"",""coordinates"":[[[126.17662366,34.42097768],[126.17659777,34.42076083],[126.17652109,34.42055231],[126.17639657,34.42036014],[126.17622899,34.4201917],[126.1760248,34.42005346],[126.17579184,34.41995074],[126.17553906,34.41988749],[126.17527618,34.41986613],[126.17501331,34.41988749],[126.17476053,34.41995074],[126.17452757,34.42005346],[126.17432338,34.4201917],[126.1741558,34.42036014],[126.17403128,34.42055231],[126.1739546,34.42076083],[126.17392871,34.42097768],[126.1739546,34.42119453],[126.17403128,34.42140304],[126.1741558,34.42159521],[126.17432338,34.42176365],[126.17452757,34.42190188],[126.17476053,34.4220046],[126.17501331,34.42206785],[126.17527618,34.42208921],[126.17553906,34.42206785],[126.17579184,34.4220046],[126.1760248,34.42190188],[126.17622899,34.42176365],[126.17639657,34.42159521],[126.17652109,34.42140304],[126.17659777,34.42119453],[126.17662366,34.42097768]]]}"
6467872,2018074,47110116  ,47110001  ,경상북도 포항시1,경상북도 포항시 북구 죽도동(5호광장 인근),30,35,0,13,22,0,129.3560204,36.02026718,"{""type"":""Polygon"",""coordinates"":[[[129.35736786,36.02026718],[129.35734197,36.02005456],[129.35726529,36.01985011],[129.35714077,36.01966169],[129.35697319,36.01949653],[129.356769,36.019361],[129.35653604,36.01926028],[129.35628326,36.01919826],[129.35602038,36.01917732],[129.3557575,36.01919826],[129.35550473,36.01926028],[129.35527177,36.019361],[129.35506758,36.01949653],[129.3549,36.01966169],[129.35477548,36.01985011],[129.3546988,36.02005456],[129.35467291,36.02026718],[129.3546988,36.0204798],[129.35477548,36.02068424],[129.3549,36.02087266],[129.35506758,36.02103781],[129.35527177,36.02117335],[129.35550473,36.02127406],[129.3557575,36.02133608],[129.35602038,36.02135702],[129.35628326,36.02133608],[129.35653604,36.02127406],[129.356769,36.02117335],[129.35697319,36.02103781],[129.35714077,36.02087266],[129.35726529,36.02068424],[129.35734197,36.0204798],[129.35736786,36.02026718]]]}"
6467873,2018074,47110116  ,47110002  ,경상북도 포항시2,경상북도 포항시 북구 죽도동(포항동물병원앞교차로 인근),24,38,1,4,33,0,129.3621093,36.03524878,"{""type"":""Polygon"",""coordinates"":[[[129.36345674,36.03524878],[129.36343085,36.03503621],[129.36335417,36.0348318],[129.36322965,36.03464341],[129.36306208,36.03447829],[129.36285788,36.03434278],[129.36262492,36.03424208],[129.36237215,36.03418007],[129.36210927,36.03415914],[129.36184639,36.03418007],[129.36159361,36.03424208],[129.36136065,36.03434278],[129.36115646,36.03447829],[129.36098889,36.03464341],[129.36086437,36.0348318],[129.36078769,36.03503621],[129.3607618,36.03524878],[129.36078769,36.03546136],[129.36086437,36.03566577],[129.36098889,36.03585415],[129.36115646,36.03601927],[129.36136065,36.03615478],[129.36159361,36.03625548],[129.36184639,36.03631748],[129.36210927,36.03633842],[129.36237215,36.03631748],[129.36262492,36.03625548],[129.36285788,36.03615478],[129.36306208,36.03601927],[129.36322965,36.03585415],[129.36335417,36.03566577],[129.36343085,36.03546136],[129.36345674,36.03524878]]]}"
6467874,2018074,47110101  ,47110003  ,경상북도 포항시3,경상북도 포항시 남구 상도동(포항시외버스터미널동측교차로 인근),23,36,0,6,28,2,129.350012,36.01266942,"{""type"":""Polygon"",""coordinates"":[[[129.3513595,36.01266942],[129.35133361,36.01245678],[129.35125693,36.01225231],[129.35113241,36.01206387],[129.35096483,36.01189871],[129.35076064,36.01176315],[129.35052768,36.01166243],[129.3502749,36.01160041],[129.35001202,36.01157946],[129.34974915,36.01160041],[129.34949637,36.01166243],[129.34926341,36.01176315],[129.34905922,36.01189871],[129.34889164,36.01206387],[129.34876712,36.01225231],[129.34869044,36.01245678],[129.34866455,36.01266942],[129.34869044,36.01288206],[129.34876712,36.01308653],[129.34889164,36.01327497],[129.34905922,36.01344013],[129.34926341,36.01357568],[129.34949637,36.0136764],[129.34974915,36.01373843],[129.35001202,36.01375937],[129.3502749,36.01373843],[129.35052768,36.0136764],[129.35076064,36.01357568],[129.35096483,36.01344013],[129.35113241,36.01327497],[129.35125693,36.01308653],[129.35133361,36.01288206],[129.3513595,36.01266942]]]}"
6467875,2018074,47130105  ,47130001  ,경상북도 경주시1,경상북도 경주시 황오동(경주역삼거리 인근),26,37,0,14,22,1,129.217321,35.84438899,"{""type"":""Polygon"",""coordinates"":[[[129.21866849,35.84438899],[129.21864259,35.8441759],[129.21856592,35.843971],[129.2184414,35.84378215],[129.21827382,35.84361663],[129.21806963,35.84348079],[129.21783667,35.84337986],[129.21758389,35.8433177],[129.21732101,35.84329671],[129.21705813,35.8433177],[129.21680536,35.84337986],[129.2165724,35.84348079],[129.21636821,35.84361663],[129.21620063,35.84378215],[129.21607611,35.843971],[129.21599943,35.8441759],[129.21597354,35.84438899],[129.21599943,35.84460208],[129.21607611,35.84480699],[129.21620063,35.84499583],[129.21636821,35.84516134],[129.2165724,35.84529718],[129.21680536,35.84539812],[129.21705813,35.84546027],[129.21732101,35.84548126],[129.21758389,35.84546027],[129.21783667,35.84539812],[129.21806963,35.84529718],[129.21827382,35.84516134],[129.2184414,35.84499583],[129.21856592,35.84480699],[129.21864259,35.84460208],[129.21866849,35.84438899]]]}"
