무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치년도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
731,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 170,경기도 의정부시 호원동 463-26,37.706929,127.048469,호원건영아파트,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
732,경기도,의정부시,시도,없음,경의로,3,경기도 의정부시 경의로 60,경기도 의정부시 의정부동 598-2,37.732628,127.042121,전화국r서좌측,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
720,경기도,의정부시,시도,없음,범골로,3,경기도 의정부시 범골로 105,경기도 의정부시 의정부동 541-1,37.734253,127.037931,토종한우 앞,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
721,경기도,의정부시,시도,없음,범골로,3,경기도 의정부시 범골로 119,경기도 의정부시 의정부동 521-7,37.735263,127.038536,보건소 유성집 주변,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
722,경기도,의정부시,시도,없음,추동로,3,경기도 의정부시 추동로124번길 26,경기도 의정부시 신곡동 73-1,37.746251,127.069475,과학도서관 앞,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
736,경기도,의정부시,시도,없음,둔야로,3,경기도 의정부시 둔야로49번길 17,경기도 의정부시 의정부동 483-2,37.741102,127.038645,서초 경원식당,4,0,,,,2008,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
737,경기도,의정부시,시도,없음,둔야로,3,경기도 의정부시 둔야로 49,경기도 의정부시 의정부동 483-8,37.741102,127.038645,서초교 정문,4,0,,,,2008,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
723,경기도,의정부시,시도,없음,의정로,3,경기도 의정부시 의정로 193,경기도 의정부시 가능동 672-22,37.750047,127.034079,신촌R 교통섬,4,0,,,,2008,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
795,경기도,의정부시,시도,없음,신흥로,3,경기도 의정부시 신흥로 234,경기도 의정부시 의정부동 501-1,37.7367968,127.0429603,경전철의정부역 동측,4,0,,,,2014,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
796,경기도,의정부시,시도,없음,신흥로,3,경기도 의정부시 신흥로 231,경기도 의정부시 의정부동 502-2,37.7367969,127.0429603,경전철의정부역 남측,4,0,,,,2014,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
794,경기도,의정부시,시도,없음,범골로,3,경기도 의정부시 범골로 149,경기도 의정부시 의정부동 504-8,37.7324651,127.0392635,여성회관~농협사이,4,0,,,,2014,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
797,경기도,의정부시,시도,없음,가능로,3,경기도 의정부시 가능로 83,경기도 의정부시 가능동 652-22,37.746621,127.039409,가능동 수정아파트 입구-의중동측,4,0,,,,2014,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
798,경기도,의정부시,시도,없음,안말로,3,경기도 의정부시 안말로 56,경기도 의정부시 호원동 274-6,37.714576,127.0470337,회룡초등학교 정문 앞,4,0,,,,2015,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
799,경기도,의정부시,시도,없음,동일로,3,경기도 의정부시 동일로 400,경기도 의정부시 장암동 14-26,37.7302946,127.0551517,삼환나우빌라 진입로,4,0,,,,2015,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
768,경기도,의정부시,시도,없음,동일로,3,경기도 의정부시 동일로 460,경기도 의정부시 신곡동 334-2,37.729552,127.059685,서해A 유황천사우나 앞,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
769,경기도,의정부시,시도,없음,녹양로,3,경기도 의정부시 녹양로34번길 18,경기도 의정부시 가능동 365-30,37.75419134,127.033638,법원 앞,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
790,경기도,의정부시,시도,없음,신촌로,3,경기도 의정부시 신촌로 18-7,경기도 의정부시 가능동 657,37.749434,127.035862,의정부SK뷰아파트,4,0,,,,2008,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
911,경기도,의정부시,시도,없음,청사로,3,경기도 의정부시 청사로 50,경기도 의정부시 금오동 474-1,37.752786,127.070152,홈플러스 주차장입구,4,0,,,,2006,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
913,경기도,의정부시,시도,없음,청사로,3,경기도 의정부시 청사로 37,경기도 의정부시 금오동 473-3,37.751473,127.069838,홈플러스 천일안경 앞,4,0,,,,2006,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
919,경기도,의정부시,시도,없음,호국로,3,경기도 의정부시 호국로 1297,경기도 의정부시 의정부동 220-85,37.743766,127.048327,한라비발디 앞,4,0,,,,2006,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
914,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 645,경기도 의정부시 의정부동 235-19,37.749554,127.044574,가능역 정광카센타,4,0,,,,2006,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
993,경기도,의정부시,시도,없음,행복로,3,경기도 의정부시 행복로 1 건너편,경기도 의정부시 의정부동 222-35,37.739051,127.047393,동부역 사거리,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
996,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 525,경기도 의정부시 의정부동 222-36,37.739091,127.0458795,동부역 택시정류장,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
995,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 525,경기도 의정부시 의정부동 142-22,37.739091,127.0458795,동부역동측출구,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
994,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 525,경기도 의정부시 의정부동 142-1,37.738246,127.047497,동부역 대한생명,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
997,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 525,경기도 의정부시 의정부동 162-19,37.73799132,127.047538,신세계 서울방면 7번출구,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
998,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 525,경기도 의정부시 의정부동 705-1,37.736169,127.043623,(구)삼천리 예식장,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
999,경기도,의정부시,시도,없음,신흥로,3,경기도 의정부시 신흥로 222,경기도 의정부시 의정부동 567,37.735425,127.045754,(구)삼천리 사거리,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
700,경기도,의정부시,시도,없음,신흥로,3,경기도 의정부시 신흥로232번길 5-31,경기도 의정부시 의정부동 496-4,37.737476,127.045485,헌병대 앞,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
701,경기도,의정부시,시도,없음,시민로,3,경기도 의정부시 시민로 80,경기도 의정부시 의정부동 494-7,37.737752,127.043576,컨벤션 뒤,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
702,경기도,의정부시,시도,없음,시민로,3,경기도 의정부시 시민로 80,경기도 의정부시 의정부동 494-3,37.738027,127.044478,컨벤션 앞,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
703,경기도,의정부시,시도,없음,장곡로,3,경기도 의정부시 장곡로628번길 22,경기도 의정부시 신곡2동 765-4,37.74975539,127.071562,삼성래미안 앞,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
704,경기도,의정부시,시도,없음,시민로,3,경기도 의정부시 시민로 83,경기도 의정부시 의정부동 442-12,37.73877028,127.044523,의정부역 서측-해태프라자 주변,4,0,,,,2012,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
763,경기도,의정부시,시도,없음,가능로,3,경기도 의정부시 가능로 76,경기도 의정부시 의정부동 406,37.748433,127.039598,의정부중학교 앞,4,0,,,,2010,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
705,경기도,의정부시,시도,없음,시민로,3,경기도 의정부시 시민로 252,경기도 의정부시 의정부동 487-5,37.738427,127.037748,근로복지공단 앞,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
706,경기도,의정부시,시도,없음,경의로,3,경기도 의정부시 경의로 19,경기도 의정부시 의정부동 542-5,37.732951,127.036898,"먹심민물장어, 무봉리 순대국",4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
707,경기도,의정부시,시도,없음,발곡로,3,경기도 의정부시 발곡로31번길 6,경기도 의정부시 신곡동 715-9,37.731526,127.058486,발곡지하차도보도,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
708,경기도,의정부시,시도,없음,장곡로,3,경기도 의정부시 장곡로 224,경기도 의정부시 장암동 43-1,37.723624,127.052731,장암동롯데마트 앞,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
710,경기도,의정부시,시도,없음,부용로,3,경기도 의정부시 부용로95번길 25,경기도 의정부시 금오동 469-4,37.7565525,127.0660431,금오동 현대아이파크 후문,4,0,,,,2013,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
709,경기도,의정부시,시도,없음,둔야로,3,경기도 의정부시 둔야로 11,경기도 의정부시 의정부동 512-1,37.73703139,127.039557,노바웨딩홀,4,0,,,,2013,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
711,경기도,의정부시,시도,없음,경의로,3,경기도 의정부시 경의로 44,경기도 의정부시 의정부동 600-1,37.732646,127.040269,쌍용자동차 앞-대체품-s오일,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
712,경기도,의정부시,시도,없음,시민로,3,경기도 의정부시 시민로131번길 16,경기도 의정부시 의정부동170-11번지,37.738684,127.050115,"국도빌딩,롯데리아(시민로131번길)",4,0,,,,2013,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
713,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 485,경기도 의정부시 의정부동 163-17,37.735288,127.047674,의3동 전기공제조합 앞,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
714,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 188-1,경기도 의정부시 호원동 460-27,37.708638,127.048365,망월사삼거리,4,0,,,,2007,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
734,경기도,의정부시,시도,없음,용민로,3,경기도 의정부시 용민로 469,경기도 의정부시 민락동 902-4,37.7521772,127.1184111,코스트코 정문 좌측,4,0,,,,2014,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
733,경기도,의정부시,시도,없음,용민로,3,경기도 의정부시 용민로 483,경기도 의정부시 민락동 902-4,37.7504127,127.1184755,코스트코 정문 우측,4,0,,,,2014,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
725,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 221,경기도 의정부시 호원동 247-103,37.7109532,127.0464749,신한대학 앞 신설도로 남측,4,0,,,,2014,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
726,경기도,의정부시,시도,없음,평화로,3,경기도 의정부시 평화로 221,경기도 의정부시 호원동 117-16,37.7109533,127.0464749,신한대학 앞 신설도로 북측,4,0,,,,2014,경기도 의정부시,031-828-2885,2020-06-01,3820000,경기도 의정부시
G0284,경상북도,청송,고속국도,30호,상주영덕고속국도,2,,경상북도 영덕군 강구면 상직리 산 202-3,36.38139589,129.3413903,상주영덕고속국도 188.7Km 시점 1차선(영덕군 강구면 상직리)(영덕→상주),1,100,,,,,경북지방경찰청,054-824-2452,2020-05-08,1325472,경찰청 경상북도경찰청
G0285,경상북도,청송,고속국도,30호,상주영덕고속국도,2,,경상북도 영덕군 강구면 상직리 산 202-3,36.38142021,129.3413482,상주영덕고속국도 188.7Km 시점 2차선(영덕군 강구면 상직리)(영덕→상주),1,100,,,,,경북지방경찰청,054-824-2452,2020-05-08,1325472,경찰청 경상북도경찰청
G0286,경상북도,청송,고속국도,30호,상주영덕고속국도,2,,경상북도 영덕군 지품면 송천리 산 120-3,36.43328764,129.2518679,상주영덕고속국도 178.5Km 종점 1차선(영덕군 지품면 송천리)(영덕→상주),1,100,,,,,경북지방경찰청,054-824-2452,2020-05-08,1325472,경찰청 경상북도경찰청
G0287,경상북도,청송,고속국도,30호,상주영덕고속국도,2,,경상북도 영덕군 지품면 송천리 산 120-3,36.43325442,129.2518803,상주영덕고속국도 178.5Km 종점 2차선(영덕군 지품면 송천리)(영덕→상주),1,100,,,,,경북지방경찰청,054-824-2452,2020-05-08,1325472,경찰청 경상북도경찰청
G0288,경상북도,청송,고속국도,30호,상주영덕고속국도,1,,경상북도 영덕군 지품면 송천리 산 120-3,36.43308178,129.2516979,상주영덕고속국도 178.5Km 시점 1차선(영덕군 지품면 송천리)(상주→영덕),1,100,,,,,경북지방경찰청,054-824-2452,2020-05-08,1325472,경찰청 경상북도경찰청
13,9,안성시,4,38,중앙로,2,,경기도 안성시 대덕면 건지리 511,37.012781,127.237902,대덕면 건지리 511,1,60,,45,,2019,안성시청,031-678-2815,2020-03-22,4080000,경기도 안성시
G0289,경상북도,청송,고속국도,30호,상주영덕고속국도,1,,경상북도 영덕군 지품면 송천리 산 120-3,36.43308186,129.2516921,상주영덕고속국도 178.5Km 시점 2차선(영덕군 지품면 송천리)(상주→영덕),1,100,,,,,경북지방경찰청,054-824-2452,2020-05-08,1325472,경찰청 경상북도경찰청
