,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,x,y 
106,2016012200100563,2016년 1월 22일 22시,금요일,경기도 오산시 수청동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,53세,기타불명,승용,여,43세,경상,205860.5252,408017.0727
107,2016012500100393,2016년 1월 25일 18시,월요일,경기도 오산시 금암동,중상사고,0,1,1,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,중상,,,,,204679.8663,407863.7893
108,2016020300100130,2016년 2월 3일 08시,수요일,경기도 오산시 부산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,남,9세,경상,206906.6479,406174.8548
109,2016020600100525,2016년 2월 6일 21시,토요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,여,20세,상해없음,보행자,남,5세,경상,204495.8407,408424.0405
110,2016021000100301,2016년 2월 10일 18시,수요일,경기도 오산시 청학동,중상사고,0,1,0,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,남,12세,중상,205466.7207,405673.0698
111,2016022300100138,2016년 2월 23일 09시,화요일,경기도 오산시 내삼미동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 습기,맑음,교차로 - 교차로부근,승용,여,30세,기타불명,승용,여,33세,경상,205527.5183,408562.5333
112,2016030500100404,2016년 3월 5일 17시,토요일,경기도 오산시 오산동,중상사고,0,3,3,1,차대차 - 정면충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,승용,남,32세,경상,승용,남,34세,중상,206454.7115,406318.5307
113,2016030500100534,2016년 3월 5일 20시,토요일,경기도 오산시 궐동,중상사고,0,1,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,44세,기타불명,승용,남,43세,경상,204832.53699999998,406799.1736
114,2016031600100350,2016년 3월 16일 16시,수요일,경기도 오산시 누읍동,중상사고,0,1,0,3,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,31세,부상신고,승용,남,52세,중상,204868.1961,404778.5635
115,2016040900100606,2016년 4월 9일 21시,토요일,경기도 오산시 내삼미동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,여,46세,경상,205411.0502,408452.876
116,2016041800100435,2016년 4월 18일 17시,월요일,경기도 오산시 내삼미동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,화물,남,43세,상해없음,승용,여,29세,경상,205109.2254,408776.4129
117,2016041800100607,2016년 4월 18일 21시,월요일,경기도 오산시 궐동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,6세,경상,205376.1057,406732.0112
118,2016042400100228,2016년 4월 24일 13시,일요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,7세,중상,207278.3298,404175.018
119,2016043000100510,2016년 4월 30일 18시,토요일,경기도 오산시 청학동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,기타불명,기타불명,기타불명,기타불명,보행자,남,6세,경상,205660.0157,406011.2219
120,2016051200100364,2016년 5월 12일 15시,목요일,경기도 오산시 양산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,보행자,여,7세,중상,203065.18300000002,410528.3263
121,2016052400100408,2016년 5월 24일 16시,화요일,경기도 오산시 외삼미동,중상사고,0,3,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,중상,승용,여,41세,중상,205224.6434,410033.5184
122,2016052700100426,2016년 5월 27일 17시,금요일,경기도 오산시 궐동,경상사고,0,0,2,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,승용,여,42세,상해없음,205429.3466,406690.2753
123,2016053100100494,2016년 5월 31일 19시,화요일,경기도 오산시 가수동,경상사고,0,0,1,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,승용,여,37세,경상,205456.833,405651.00899999996
124,2016060400100265,2016년 6월 4일 12시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,건설기계,남,40세,상해없음,승용,여,36세,상해없음,206484.6804,406326.6918
125,2016060400100441,2016년 6월 4일 16시,토요일,경기도 오산시 궐동,중상사고,0,2,2,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,승용,여,62세,중상,205080.9745,406924.5322
126,2016060600100006,2016년 6월 6일 00시,월요일,경기도 오산시 오산동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,승용,남,37세,경상,206071.1763,406201.4635
127,2016061400100174,2016년 6월 14일 10시,화요일,경기도 오산시 세교동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,보행자,여,2세,경상,204707.7847,408640.24299999996
128,2016062100100422,2016년 6월 21일 17시,화요일,경기도 오산시 수청동,중상사고,0,1,3,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,농기계,남,76세,중상,승용,남,37세,경상,205851.2082,406558.4459
129,2016062100100501,2016년 6월 21일 19시,화요일,경기도 오산시 가수동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,54세,기타불명,보행자,남,7세,부상신고,204373.1069,405138.0976
130,2016062600100391,2016년 6월 26일 19시,일요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,52세,상해없음,승용,남,35세,경상,207554.3033,404580.6327
131,2016062700100133,2016년 6월 27일 09시,월요일,경기도 오산시 원동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,52세,상해없음,보행자,여,4세,중상,206396.2431,404694.5786
132,2016062900100080,2016년 6월 29일 07시,수요일,경기도 오산시 고현동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,50세,기타불명,승용,여,38세,경상,207605.7848,403733.5668
133,2016071500100612,2016년 7월 15일 21시,금요일,경기도 오산시 고현동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,81세,기타불명,승용,여,41세,경상,207342.4967,403958.2697
134,2016072100100468,2016년 7월 21일 18시,목요일,경기도 오산시 원동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,28세,상해없음,자전거,남,12세,중상,206238.6551,404414.6376
135,2016072800100534,2016년 7월 28일 21시,목요일,경기도 오산시 원동,중상사고,0,1,4,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,28세,경상,207506.3676,404944.525
136,2016080800100423,2016년 8월 8일 17시,월요일,경기도 오산시 갈곶동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,보행자,남,4세,중상,206003.3238,403890.1904
137,2016080800100454,2016년 8월 8일 18시,월요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,61세,상해없음,자전거,남,7세,경상,205800.7975,405493.7588
138,2016081100100257,2016년 8월 11일 13시,목요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 기타,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,자전거,남,6세,경상,206396.0398,404353.4422
139,2016081300100522,2016년 8월 13일 19시,토요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,보행자,남,6세,경상,206734.3196,405654.7404
140,2016081400100357,2016년 8월 14일 18시,일요일,경기도 오산시 내삼미동,경상사고,0,0,4,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,18세,경상,화물,남,41세,경상,205975.7503,408172.7417
141,2016081500100374,2016년 8월 15일 19시,월요일,경기도 오산시 오산동,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,22세,상해없음,보행자,남,5세,부상신고,205829.4497,405561.9367
142,2016082600100605,2016년 8월 26일 19시,금요일,경기도 오산시 오산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,여,64세,상해없음,보행자,남,6세,경상,206618.883,405539.0863
143,2016091300100350,2016년 9월 13일 14시,화요일,경기도 오산시 수청동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,50세,상해없음,자전거,남,12세,중상,205764.8112,406817.0931
144,2016091400100251,2016년 9월 14일 13시,수요일,경기도 오산시 원동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,41세,경상,209496.8451,402345.9701
145,2016092500100288,2016년 9월 25일 15시,일요일,경기도 오산시 세교동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,5세,중상,204466.9402,408972.1043
146,2016092600100383,2016년 9월 26일 16시,월요일,경기도 오산시 내삼미동,중상사고,0,2,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,63세,상해없음,승용,여,31세,중상,205689.6992,408540.3795
147,2016092600100384,2016년 9월 26일 16시,월요일,경기도 오산시 원동,중상사고,0,1,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,승합,남,53세,중상,206948.9657,404219.30100000004
148,2016100100100299,2016년 10월 1일 13시,토요일,경기도 오산시 세교동,중상사고,0,2,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로부근,승용,여,31세,경상,승용,여,32세,중상,203808.0272,410613.2771
149,2016100200100368,2016년 10월 2일 18시,일요일,경기도 오산시 원동,중상사고,0,2,6,0,차대차 - 정면충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,화물,남,54세,상해없음,화물,남,66세,경상,206495.4094,404100.8654
150,2016100400100378,2016년 10월 4일 15시,화요일,경기도 오산시 오산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,여,37세,상해없음,보행자,여,8세,중상,206670.1743,406436.7128
151,2016100800100258,2016년 10월 8일 09시,토요일,경기도 오산시 수청동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,62세,상해없음,승합,남,49세,상해없음,205786.7986,407390.436
152,2016101500100493,2016년 10월 15일 18시,토요일,경기도 오산시 세교동,경상사고,0,0,3,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,승용,남,41세,경상,203825.6505,409168.8011
153,2016102100100620,2016년 10월 21일 20시,금요일,경기도 오산시 내삼미동,경상사고,0,0,5,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,33세,경상,205110.3366,408755.4105
154,2016102600100419,2016년 10월 26일 16시,수요일,경기도 오산시 금암동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,자전거,남,9세,경상,204134.1735,408713.2481
155,2016111400100432,2016년 11월 14일 17시,월요일,경기도 오산시 세교동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 습기,비,교차로 - 교차로안,승용,여,56세,상해없음,자전거,남,7세,경상,203641.6496,409344.9004
156,2016111600100357,2016년 11월 16일 14시,수요일,경기도 오산시 수청동,경상사고,0,0,2,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,건설기계,남,44세,상해없음,승용,남,39세,상해없음,206951.6547,406746.3189
157,2016111600100677,2016년 11월 16일 23시,수요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,54세,상해없음,승용,여,42세,경상,206525.0061,404749.2785
158,2016111800100433,2016년 11월 18일 17시,금요일,경기도 오산시 내삼미동,경상사고,0,0,4,0,차대차 - 정면충돌,안전운전불이행,포장 - 습기,비,교차로 - 교차로부근,화물,남,48세,상해없음,승용,여,30세,경상,204808.4913,408513.7239
159,2016112600100189,2016년 11월 26일 11시,토요일,경기도 오산시 오산동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,55세,상해없음,승용,여,45세,경상,206364.7785,406299.0491
160,2016121300100286,2016년 12월 13일 14시,화요일,경기도 오산시 갈곶동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,남,9세,경상,206125.8474,403989.8751
